rpm,throttle,egt,cht,oil_temp,egt_residual,cht_residual,label
3423.3,0.5559,836.06,372.14,162.55,31.35,9.31,OVERHEATING
3899.14,0.7704,989.6,472.09,194.07,32.41,17.78,OVERHEATING
3880.49,0.7262,935.04,438.78,218.41,5.3,0.93,LUBRICATION_ISSUE
3060.92,0.4258,709.17,308.25,164.69,0.65,3.14,LUBRICATION_ISSUE
4101.88,0.8313,1033.99,495.66,202.27,30.11,13.34,OVERHEATING
3064.19,0.4193,729.28,324.44,143.44,24.47,21.56,OVERHEATING
3744.48,0.6739,937.44,431.27,180.12,45.88,16.34,OVERHEATING
3912.39,0.7572,954.51,460.39,207.91,4.57,10.42,LUBRICATION_ISSUE
3454.07,0.5681,820.38,375.41,188.8,6.81,7.27,LUBRICATION_ISSUE
2753.18,0.305,618.39,253.03,126.14,-2.26,0.64,NORMAL
4178.43,0.8784,1081.46,516.32,202.37,45.52,14.75,OVERHEATING
3636.95,0.6545,872.38,404.37,176.98,-2.18,-0.37,NORMAL
3792.94,0.7199,923.88,439.01,204.6,2.29,6.05,LUBRICATION_ISSUE
3023.7,0.393,685.96,306.19,170.26,-1.01,14.01,LUBRICATION_ISSUE
3393.58,0.5711,848.18,378.88,166.88,35.86,11.49,OVERHEATING
4325.93,0.913,1084.38,535.83,202.93,20.31,17.39,OVERHEATING
2940.33,0.3725,665.39,289.35,158.45,-5.1,7.05,LUBRICATION_ISSUE
3333.92,0.5163,807.52,362.54,157.83,31.03,16.65,OVERHEATING
3207.29,0.479,750.22,336.87,167.9,2.46,8.22,LUBRICATION_ISSUE
3635.18,0.6507,871.88,410.41,195.51,-0.32,7.08,LUBRICATION_ISSUE
3339.55,0.5331,826.27,370.15,160.3,39.46,18.07,OVERHEATING
3202.35,0.4685,740.66,324.01,148.85,-0.58,-0.74,NORMAL
3744.37,0.6928,933.77,435.05,179.82,30.88,13.31,OVERHEATING
3562.49,0.6069,842.1,393.82,197.41,-0.18,8.45,LUBRICATION_ISSUE
3952.38,0.7939,977.65,466.69,214.2,3.67,2.29,LUBRICATION_ISSUE
3505.25,0.5875,873.2,388.7,166.09,45.43,12.04,OVERHEATING
3758.07,0.7079,942.58,451.78,185.07,29.93,24.19,OVERHEATING
3100.72,0.4473,722.84,312.54,144.74,-0.59,-1.52,NORMAL
4154.25,0.8421,1021.54,495.46,232.74,8.58,7.68,LUBRICATION_ISSUE
3041.29,0.4331,715.73,315.05,169.63,3.78,7.88,LUBRICATION_ISSUE
3115.87,0.4213,705.54,304.43,142.34,-3.04,-0.72,NORMAL
3226.29,0.4977,762.61,339.35,151.38,2.7,3.4,NORMAL
3791.68,0.7196,920.9,441.15,211.51,-0.43,8.35,LUBRICATION_ISSUE
2835.52,0.3436,649.96,268.53,129.82,2.02,-0.23,NORMAL
3559.86,0.6067,867.25,410.53,171.9,25.22,25.31,OVERHEATING
3170.29,0.4829,791.77,357.44,154.19,43.51,28.49,OVERHEATING
4112.3,0.8452,1055.19,505.1,200.38,42.44,17.46,OVERHEATING
3342.86,0.5355,783.11,353.7,157.46,-5.31,0.65,NORMAL
3397.48,0.5585,806.3,364.89,159.46,1.33,1.9,NORMAL
3413.82,0.5657,812.95,371.14,181.23,2.85,5.08,LUBRICATION_ISSUE
3875.71,0.7478,943.01,457.34,212.45,0.54,11.85,LUBRICATION_ISSUE
2822.89,0.3146,628.1,254.31,126.94,-1.79,-3.62,NORMAL
2890.88,0.3746,671.72,279.32,134.27,2.39,-2.28,NORMAL
3429.27,0.5678,814.9,365.25,162.55,2.77,-2.03,NORMAL
3070.73,0.4534,726.36,314.84,146.97,0.76,-0.52,NORMAL
3361.31,0.5328,781.42,354.95,159.63,-6.32,2.31,NORMAL
2896.04,0.359,658.26,277.52,161.49,-1.92,1.41,LUBRICATION_ISSUE
3713.79,0.6772,896.37,419.48,204.11,4.39,4.29,LUBRICATION_ISSUE
4137.11,0.8547,1056.86,513.88,206.83,37.18,22.07,OVERHEATING
3728.19,0.6983,910.14,432.61,200.15,4.72,9.37,LUBRICATION_ISSUE
4289.55,0.9089,1097.91,544.76,201.68,38.1,28.88,OVERHEATING
3261.74,0.4991,764.68,337.64,173.28,2.13,0.1,LUBRICATION_ISSUE
3863.79,0.744,941.73,444.2,186.41,2.13,0.44,NORMAL
3985.26,0.8008,985.37,464.94,192.65,5.64,-2.9,NORMAL
3139.55,0.4622,778.62,349.49,153.13,44.32,28.91,OVERHEATING
3723.11,0.7099,906.3,429.4,181.26,-5.8,2.14,NORMAL
2928.0,0.3696,672.18,286.49,154.21,4.03,5.59,LUBRICATION_ISSUE
3556.11,0.6286,904.19,410.37,176.37,49.21,17.39,OVERHEATING
4128.1,0.8472,1013.48,487.86,199.35,-1.24,-0.98,NORMAL
4054.94,0.8235,998.6,476.7,200.66,1.74,-1.41,NORMAL
3517.12,0.613,877.5,403.61,168.65,33.86,17.42,OVERHEATING
2949.44,0.3907,677.64,292.06,136.04,-4.24,2.93,NORMAL
3951.75,0.8051,985.38,467.8,196.13,4.71,-0.6,NORMAL
3324.76,0.5284,815.26,368.25,160.47,32.0,18.29,OVERHEATING
2801.05,0.3253,637.29,261.35,127.92,2.06,0.21,NORMAL
3009.08,0.4108,696.08,296.97,142.17,-0.88,-1.2,NORMAL
3449.01,0.6034,859.71,396.73,168.54,25.24,16.05,OVERHEATING
3593.12,0.6415,857.87,401.46,171.28,-6.66,2.74,NORMAL
3189.79,0.4753,742.63,326.55,147.39,-2.06,-0.26,NORMAL
3364.51,0.5498,842.5,384.92,164.27,44.41,26.07,OVERHEATING
3689.2,0.7027,904.01,423.75,182.9,-2.05,0.12,NORMAL
3630.38,0.6621,876.39,411.86,203.74,-2.38,4.59,LUBRICATION_ISSUE
3805.37,0.7238,948.59,466.21,189.11,24.02,31.46,OVERHEATING
4011.99,0.8225,995.6,483.52,230.45,1.51,7.07,LUBRICATION_ISSUE
4299.15,0.9256,1093.92,542.83,204.36,23.61,20.64,OVERHEATING
3159.68,0.4445,758.84,340.95,143.99,34.17,26.15,OVERHEATING
3865.78,0.7475,945.24,451.59,201.2,3.45,6.52,LUBRICATION_ISSUE
3369.09,0.5525,802.64,369.9,184.67,2.66,9.91,LUBRICATION_ISSUE
3314.73,0.5359,788.3,358.92,174.48,1.03,6.56,LUBRICATION_ISSUE
4359.81,0.936,1120.74,549.49,200.83,41.13,21.73,OVERHEATING
3132.96,0.4723,743.6,332.28,173.1,3.57,8.26,LUBRICATION_ISSUE
3218.46,0.5074,790.57,352.66,154.1,25.21,13.45,OVERHEATING
4397.76,0.9456,1131.47,553.76,205.61,44.21,21.4,OVERHEATING
3834.79,0.7265,955.63,464.58,189.2,27.96,27.98,OVERHEATING
3937.37,0.7724,1001.23,483.08,197.74,40.92,26.89,OVERHEATING
3656.55,0.675,887.51,412.98,176.54,-0.29,0.3,NORMAL
3641.68,0.6457,871.61,411.41,200.07,2.11,9.71,LUBRICATION_ISSUE
3496.98,0.6254,890.99,410.52,173.6,40.89,20.46,OVERHEATING
4321.54,0.9041,1063.39,516.99,198.86,4.86,1.87,NORMAL
3068.33,0.4377,718.08,316.0,158.65,2.04,6.38,LUBRICATION_ISSUE
3924.89,0.7894,1009.93,470.97,199.76,40.06,9.05,OVERHEATING
2926.77,0.3615,665.13,282.27,157.95,1.87,4.31,LUBRICATION_ISSUE
4334.4,0.9304,1073.03,527.14,199.75,-1.95,2.15,NORMAL
3957.93,0.7881,971.52,462.47,195.54,0.78,0.02,NORMAL
3936.82,0.7612,956.3,454.99,208.79,2.73,2.85,LUBRICATION_ISSUE
3262.47,0.5095,767.06,347.56,181.91,-1.75,6.27,LUBRICATION_ISSUE
3049.33,0.4144,697.72,306.4,154.62,-3.37,5.75,LUBRICATION_ISSUE
4057.83,0.8482,1011.23,486.6,202.15,-0.56,-0.48,NORMAL
4205.87,0.8699,1030.7,498.8,198.53,-1.53,-0.54,NORMAL
3719.08,0.6891,901.19,429.92,193.83,1.76,10.26,LUBRICATION_ISSUE
3448.12,0.5765,856.79,385.78,164.94,38.47,14.8,OVERHEATING
3944.87,0.804,978.77,471.96,215.31,-0.87,4.17,LUBRICATION_ISSUE
4300.89,0.928,1095.42,533.81,203.76,23.59,10.72,OVERHEATING
3108.32,0.4427,722.4,316.16,173.02,1.35,3.53,LUBRICATION_ISSUE
3464.75,0.5832,826.4,379.9,195.43,3.27,6.02,LUBRICATION_ISSUE
3114.85,0.4225,711.49,316.6,163.36,2.23,11.05,LUBRICATION_ISSUE
3327.11,0.5181,780.06,347.61,155.58,2.81,1.27,NORMAL
4103.31,0.8231,1029.41,494.18,206.01,30.41,14.78,OVERHEATING
3663.56,0.6419,869.82,406.27,206.62,1.49,5.27,LUBRICATION_ISSUE
4179.24,0.862,1028.33,506.1,217.8,2.18,10.41,LUBRICATION_ISSUE
3172.13,0.4765,747.02,333.72,171.72,2.52,7.02,LUBRICATION_ISSUE
3456.54,0.5877,874.72,390.86,165.9,49.3,15.61,OVERHEATING
3467.0,0.5775,819.67,369.12,165.53,-0.17,-2.78,NORMAL
4280.38,0.921,1101.16,542.49,199.23,34.53,22.52,OVERHEATING
4295.03,0.9316,1105.4,553.06,202.22,31.67,28.83,OVERHEATING
4050.6,0.7979,1006.97,496.7,200.51,25.67,27.92,OVERHEATING
3638.16,0.6535,879.78,406.96,173.88,5.8,2.57,NORMAL
3873.27,0.7624,993.66,474.88,191.96,42.57,24.23,OVERHEATING
4165.05,0.8658,1029.32,504.81,224.91,1.6,8.17,LUBRICATION_ISSUE
3264.51,0.4932,756.56,336.35,153.18,-2.59,0.86,NORMAL
3552.63,0.637,860.98,403.59,196.35,1.15,7.69,LUBRICATION_ISSUE
3056.08,0.4212,704.04,300.23,141.21,-1.51,-3.1,NORMAL
4119.95,0.8693,1028.55,495.55,199.88,0.96,-1.01,NORMAL
4027.77,0.7864,969.85,464.9,193.26,-3.39,0.95,NORMAL
3906.33,0.7736,954.7,455.04,191.58,-4.79,-0.65,NORMAL
3190.57,0.461,734.02,322.57,148.39,-2.12,0.89,NORMAL
3027.92,0.4093,700.05,298.23,137.03,3.05,0.03,NORMAL
4347.26,0.94,1081.13,530.46,200.87,-0.26,1.63,NORMAL
3025.19,0.4082,698.82,301.17,167.48,2.62,3.45,LUBRICATION_ISSUE
4101.37,0.8322,1038.85,503.2,204.03,34.47,20.57,OVERHEATING
4229.07,0.8851,1044.44,509.73,221.27,1.92,4.22,LUBRICATION_ISSUE
2978.02,0.4121,697.93,297.58,139.91,1.75,-0.13,NORMAL
4059.94,0.8099,994.32,484.11,217.24,5.4,10.77,LUBRICATION_ISSUE
3630.6,0.646,897.89,411.92,174.35,28.74,10.43,OVERHEATING
3128.75,0.4644,772.72,340.68,147.21,37.65,19.64,OVERHEATING
4168.51,0.8717,1033.0,499.51,199.95,1.53,0.63,NORMAL
2877.85,0.3234,632.31,264.12,125.16,-5.6,1.37,NORMAL
3329.49,0.5315,785.73,350.49,156.71,0.38,-0.72,NORMAL
4124.93,0.8531,1045.65,508.34,201.04,27.57,17.49,OVERHEATING
3395.06,0.5565,847.04,377.52,164.37,43.4,15.33,OVERHEATING
3749.99,0.7237,921.98,438.66,205.99,0.26,5.63,LUBRICATION_ISSUE
4301.49,0.9133,1083.56,535.23,201.4,20.51,17.4,OVERHEATING
3803.42,0.733,959.11,459.85,191.54,29.11,21.85,OVERHEATING
3260.21,0.495,797.35,355.24,152.19,37.33,19.23,OVERHEATING
4174.17,0.8668,1070.66,518.39,204.24,41.87,21.11,OVERHEATING
3564.76,0.6287,852.88,393.61,175.56,-2.55,0.35,NORMAL
3132.04,0.4417,752.99,332.97,150.9,31.35,19.99,OVERHEATING
3070.9,0.4093,701.25,308.87,159.47,2.11,9.39,LUBRICATION_ISSUE
3009.74,0.4044,691.88,294.75,139.12,-1.27,-1.14,NORMAL
3447.27,0.583,844.33,388.58,166.51,22.19,15.29,OVERHEATING
3615.37,0.6377,862.67,407.13,189.33,-0.74,9.08,LUBRICATION_ISSUE
4220.95,0.9111,1061.58,513.41,203.17,3.84,-1.23,NORMAL
4233.84,0.8869,1044.68,513.36,228.36,0.82,7.04,LUBRICATION_ISSUE
3972.51,0.7856,967.02,460.3,195.87,-2.96,-1.69,NORMAL
4150.9,0.8605,1026.26,493.76,197.5,2.39,-0.56,NORMAL
3321.05,0.5147,775.49,346.77,155.79,0.63,1.86,NORMAL
3652.16,0.666,918.06,424.66,177.75,35.84,15.32,OVERHEATING
3875.23,0.7499,941.52,443.15,190.11,-2.19,-3.07,NORMAL
3385.05,0.5627,831.66,390.13,167.87,24.79,26.01,OVERHEATING
3352.09,0.5473,795.69,358.24,159.48,-0.27,0.66,NORMAL
4132.5,0.8579,1024.39,490.57,201.69,3.02,-2.25,NORMAL
4299.17,0.9346,1098.09,537.09,204.62,22.35,11.65,OVERHEATING
3438.55,0.5734,851.55,387.84,169.87,35.58,18.26,OVERHEATING
3698.58,0.668,888.82,420.93,207.99,3.1,9.5,LUBRICATION_ISSUE
2974.62,0.378,673.67,285.05,135.61,-1.85,-0.26,NORMAL
3748.19,0.6877,904.94,428.7,207.96,4.89,8.67,LUBRICATION_ISSUE
3645.96,0.648,871.96,409.16,190.35,0.85,6.49,LUBRICATION_ISSUE
3683.28,0.6705,884.06,414.01,177.37,-2.43,2.11,NORMAL
3951.43,0.7906,971.91,472.39,225.56,-0.04,9.22,LUBRICATION_ISSUE
3890.51,0.7517,947.01,447.29,188.26,1.44,-0.05,NORMAL
3812.04,0.7051,939.42,455.5,184.94,25.73,27.29,OVERHEATING
4068.79,0.827,1005.26,482.72,228.33,5.6,2.92,LUBRICATION_ISSUE
4352.11,0.9179,1071.54,517.42,199.33,3.2,-3.58,NORMAL
3057.04,0.4249,753.12,323.61,146.46,45.35,18.94,OVERHEATING
4213.43,0.881,1037.62,512.46,222.75,-1.67,8.89,LUBRICATION_ISSUE
3657.96,0.6645,884.02,410.26,196.36,2.39,1.29,LUBRICATION_ISSUE
3769.36,0.711,911.73,434.18,183.1,-3.32,5.15,NORMAL
4383.99,0.9378,1080.19,531.53,197.79,-1.7,2.39,NORMAL
3167.24,0.4846,748.39,339.43,165.29,-0.76,9.94,LUBRICATION_ISSUE
4037.81,0.8065,988.38,471.7,218.92,2.62,0.24,LUBRICATION_ISSUE
3224.56,0.4966,760.46,336.18,152.05,1.27,0.66,NORMAL
2843.52,0.3447,642.36,271.18,131.71,-6.62,1.79,NORMAL
4199.86,0.8637,1076.65,526.57,203.61,48.42,29.63,OVERHEATING
2958.35,0.3645,667.69,288.37,157.62,1.1,8.41,LUBRICATION_ISSUE
4326.78,0.9312,1077.1,525.09,200.04,2.04,0.06,NORMAL
3015.29,0.4177,703.07,304.54,140.62,1.65,3.69,NORMAL
3248.94,0.5081,812.57,364.61,154.21,45.29,24.23,OVERHEATING
3119.06,0.4506,724.92,321.72,161.82,-1.39,5.93,LUBRICATION_ISSUE
3949.91,0.8072,979.03,468.31,196.1,-2.81,-0.79,NORMAL
3828.45,0.7256,955.32,446.81,189.68,28.56,10.76,OVERHEATING
3548.69,0.6181,849.34,396.4,199.73,1.02,7.41,LUBRICATION_ISSUE
4328.49,0.9401,1104.28,546.81,206.61,23.77,18.5,OVERHEATING
3673.76,0.6673,883.87,413.85,208.18,-0.22,3.39,LUBRICATION_ISSUE
3807.72,0.7306,932.11,441.4,205.89,3.36,4.15,LUBRICATION_ISSUE
3047.3,0.4358,709.58,310.77,142.29,-4.25,2.47,NORMAL
3052.46,0.4147,701.61,303.35,166.73,0.15,2.48,LUBRICATION_ISSUE
2906.4,0.3656,663.98,278.7,133.66,-0.72,-0.12,NORMAL
4211.3,0.8794,1041.4,514.06,216.36,3.18,11.14,LUBRICATION_ISSUE
3203.8,0.4546,732.53,326.71,166.03,-0.44,6.92,LUBRICATION_ISSUE
4186.66,0.879,1078.94,519.21,198.99,42.22,17.17,OVERHEATING
4157.13,0.858,1020.51,495.3,201.73,-2.17,1.69,NORMAL
3239.79,0.4991,765.75,337.93,153.02,4.3,1.06,NORMAL
4295.96,0.9051,1061.43,516.0,198.29,3.56,1.28,NORMAL
4030.74,0.8138,994.57,477.08,213.45,4.78,3.21,LUBRICATION_ISSUE
3882.78,0.77,1001.49,472.83,196.64,45.38,19.17,OVERHEATING
4187.88,0.8473,1018.97,491.06,199.54,1.18,0.38,NORMAL
3979.52,0.8041,980.51,468.9,195.89,-0.91,0.05,NORMAL
3644.43,0.678,888.88,423.5,195.39,-0.13,10.1,LUBRICATION_ISSUE
3782.82,0.7236,926.66,431.59,187.12,3.38,-2.38,NORMAL
2850.47,0.353,660.08,270.05,131.15,5.73,-2.56,NORMAL
2875.89,0.3695,666.8,279.25,133.92,1.32,-0.04,NORMAL
3254.37,0.5145,773.01,350.22,184.33,1.59,7.37,LUBRICATION_ISSUE
3281.0,0.4912,798.48,358.13,152.75,39.74,22.88,OVERHEATING
3373.68,0.5673,812.1,373.94,187.12,3.05,8.51,LUBRICATION_ISSUE
3438.79,0.5781,817.78,380.63,181.02,-1.01,9.36,LUBRICATION_ISSUE
3470.23,0.6005,836.22,388.86,195.03,2.44,8.59,LUBRICATION_ISSUE
4129.32,0.8518,1019.48,497.69,227.53,1.93,7.16,LUBRICATION_ISSUE
3302.54,0.5269,784.66,359.12,182.14,3.38,10.35,LUBRICATION_ISSUE
2860.11,0.3376,645.72,266.93,128.14,0.15,-0.41,NORMAL
4340.92,0.9351,1120.63,546.79,201.41,42.53,19.93,OVERHEATING
2888.84,0.3387,649.34,265.52,129.73,1.66,-3.09,NORMAL
2988.06,0.3862,685.28,292.42,162.6,4.17,3.76,LUBRICATION_ISSUE
3350.88,0.558,807.19,369.0,187.7,4.86,7.6,LUBRICATION_ISSUE
3953.32,0.7784,973.59,466.11,221.35,8.89,7.29,LUBRICATION_ISSUE
3485.55,0.6098,866.04,406.58,170.5,25.89,22.49,OVERHEATING
3394.5,0.5538,823.26,372.62,165.85,21.27,11.43,OVERHEATING
3884.95,0.7451,945.72,446.18,188.06,4.43,1.4,NORMAL
3437.18,0.5819,822.8,383.98,184.06,1.78,11.37,LUBRICATION_ISSUE
3502.39,0.6195,883.01,411.36,173.79,36.18,23.27,OVERHEATING
3083.04,0.4511,761.0,343.32,150.63,36.21,28.45,OVERHEATING
3152.48,0.4734,787.95,341.43,150.17,46.3,16.44,OVERHEATING
3604.72,0.659,870.71,408.84,209.4,-4.95,3.45,LUBRICATION_ISSUE
3264.29,0.4976,758.31,338.38,153.04,-3.45,1.33,NORMAL
2786.37,0.3142,622.11,256.69,124.54,-5.76,-0.03,NORMAL
3477.03,0.6091,840.04,384.12,170.52,0.72,0.53,NORMAL
3756.88,0.6982,908.66,424.17,180.23,1.91,0.12,NORMAL
3685.92,0.686,901.26,427.17,193.77,5.39,9.65,LUBRICATION_ISSUE
4087.71,0.8255,997.18,486.54,234.14,-2.49,6.74,LUBRICATION_ISSUE
4369.47,0.9446,1112.66,551.22,203.67,27.42,20.08,OVERHEATING
2877.88,0.3586,661.66,282.99,146.41,2.62,7.57,LUBRICATION_ISSUE
3974.39,0.7898,975.82,465.03,196.67,3.25,1.49,NORMAL
3352.25,0.5265,810.43,369.44,161.95,26.89,19.32,OVERHEATING
2892.23,0.3463,650.98,270.18,129.94,-1.39,-1.24,NORMAL
3430.54,0.5766,817.62,370.37,162.74,0.15,-0.12,NORMAL
3917.13,0.7729,964.12,461.7,212.64,4.5,5.92,LUBRICATION_ISSUE
3327.32,0.5314,785.04,359.57,176.9,-0.17,8.44,LUBRICATION_ISSUE
3607.59,0.6087,876.64,405.31,172.89,31.04,17.95,OVERHEATING
3264.4,0.5114,771.08,341.93,154.72,1.04,-0.09,NORMAL
3673.41,0.6887,899.86,423.33,200.37,2.98,5.2,LUBRICATION_ISSUE
2811.3,0.3297,636.29,260.21,127.55,-2.08,-2.81,NORMAL
3848.0,0.7457,971.78,461.1,191.27,31.97,17.22,OVERHEATING
3934.94,0.7533,946.92,454.8,217.96,-1.82,5.56,LUBRICATION_ISSUE
3147.52,0.4547,733.74,322.75,172.85,3.56,4.64,LUBRICATION_ISSUE
2934.95,0.3829,675.98,292.2,156.15,-0.54,6.29,LUBRICATION_ISSUE
3345.15,0.5352,790.55,357.77,179.83,2.18,4.75,LUBRICATION_ISSUE
3177.12,0.4764,747.85,327.5,146.29,3.17,0.69,NORMAL
3289.25,0.5219,806.66,364.5,158.33,29.04,17.93,OVERHEATING
3285.25,0.5058,803.25,359.59,154.22,35.52,18.95,OVERHEATING
2968.85,0.3808,674.5,285.96,134.65,-2.44,-0.2,NORMAL
3042.04,0.4092,698.87,298.21,139.33,1.24,-0.37,NORMAL
3262.63,0.4918,807.58,353.74,154.93,49.39,18.83,OVERHEATING
4139.51,0.8574,1023.86,494.44,197.38,2.43,1.59,NORMAL
4069.97,0.8128,1011.5,491.25,202.72,20.33,16.55,OVERHEATING
2909.18,0.3662,668.73,280.31,130.0,3.54,1.19,NORMAL
3416.39,0.5668,809.03,379.12,184.7,-1.87,12.58,LUBRICATION_ISSUE
3023.76,0.409,695.17,302.65,159.92,-1.43,4.69,LUBRICATION_ISSUE
3688.6,0.6698,923.45,428.31,182.2,37.12,16.51,OVERHEATING
3881.9,0.7613,981.94,480.72,194.97,31.1,30.21,OVERHEATING
3529.57,0.6339,856.73,395.38,171.55,-0.1,1.28,NORMAL
4302.31,0.9264,1073.26,524.65,199.49,2.33,2.09,NORMAL
3600.39,0.6625,877.85,408.8,175.36,0.34,2.29,NORMAL
2839.97,0.3433,648.59,271.18,128.85,0.63,2.4,NORMAL
4078.81,0.857,1017.68,498.93,223.1,-0.45,8.05,LUBRICATION_ISSUE
3703.71,0.6778,926.27,438.11,179.89,34.42,23.01,OVERHEATING
4270.73,0.9029,1084.82,533.13,206.44,29.55,19.97,OVERHEATING
3490.76,0.5977,868.98,394.16,175.86,35.83,14.27,OVERHEATING
3777.25,0.7122,915.61,428.82,179.92,-0.55,-0.88,NORMAL
3625.24,0.6615,876.15,405.36,176.88,-2.03,-1.55,NORMAL
3842.9,0.7322,930.77,440.24,189.15,-0.72,1.35,NORMAL
4307.4,0.9472,1075.17,531.83,200.19,-8.5,1.63,NORMAL
3184.83,0.4903,778.28,357.95,156.13,24.86,25.89,OVERHEATING
3634.69,0.652,897.82,422.85,174.39,24.88,19.08,OVERHEATING
3570.77,0.6234,848.6,390.45,168.98,-3.98,-1.1,NORMAL
3683.29,0.6496,912.59,429.23,177.59,38.68,24.89,OVERHEATING
4136.03,0.8468,1018.58,496.44,226.23,3.69,7.51,LUBRICATION_ISSUE
3745.57,0.7058,943.88,447.98,189.54,33.1,21.52,OVERHEATING
3502.71,0.607,878.69,403.61,169.86,39.37,20.01,OVERHEATING
4205.68,0.8999,1052.11,517.73,221.08,1.89,7.6,LUBRICATION_ISSUE
3804.13,0.7209,952.44,459.05,187.06,29.71,25.41,OVERHEATING
4198.56,0.857,1026.12,504.05,219.13,1.99,9.57,LUBRICATION_ISSUE
3985.22,0.8021,1014.73,483.2,199.7,34.2,14.88,OVERHEATING
4271.96,0.8756,1074.99,523.15,201.47,36.05,19.79,OVERHEATING
3932.44,0.7748,1006.64,476.22,194.57,45.14,19.32,OVERHEATING
3584.77,0.638,861.34,406.41,187.67,-0.69,9.19,LUBRICATION_ISSUE
3795.95,0.7079,915.1,433.11,181.7,0.55,4.38,NORMAL
4186.06,0.8601,1060.79,515.32,203.63,35.4,20.09,OVERHEATING
3459.56,0.5927,832.49,374.9,166.45,3.87,-2.27,NORMAL
3827.53,0.7387,969.93,467.73,191.43,35.33,26.97,OVERHEATING
3132.7,0.4477,724.33,325.28,178.12,-0.92,10.13,LUBRICATION_ISSUE
3925.54,0.7905,969.96,469.12,216.42,-0.61,6.78,LUBRICATION_ISSUE
3566.64,0.6226,855.26,403.83,186.52,3.36,12.69,LUBRICATION_ISSUE
3393.64,0.5594,804.01,361.15,158.58,-1.28,-2.02,NORMAL
3520.52,0.6107,873.18,399.39,171.56,30.71,13.91,OVERHEATING
2995.21,0.4082,696.36,296.75,136.55,1.66,-0.07,NORMAL
2815.65,0.3173,635.36,261.81,127.01,4.2,3.11,NORMAL
2909.35,0.3573,661.12,275.34,130.05,1.28,-0.56,NORMAL
3551.6,0.6014,874.52,403.05,171.28,36.08,19.99,OVERHEATING
3265.86,0.5265,825.95,370.12,160.61,46.78,22.62,OVERHEATING
3863.41,0.7557,951.7,448.06,188.94,5.09,0.09,NORMAL
4102.84,0.8544,1022.13,500.12,225.68,4.36,9.46,LUBRICATION_ISSUE
3236.38,0.4832,756.2,340.47,168.1,4.46,9.42,LUBRICATION_ISSUE
3871.88,0.7517,974.0,472.91,192.52,29.41,26.15,OVERHEATING
3957.32,0.7782,1008.71,477.09,196.72,43.94,18.22,OVERHEATING
4069.73,0.823,1040.3,502.97,200.91,42.99,24.58,OVERHEATING
3854.27,0.74,934.72,440.37,188.36,-1.97,-1.65,NORMAL
3632.67,0.6669,882.8,411.97,174.11,1.04,2.92,NORMAL
3005.8,0.3983,692.5,297.85,158.14,3.25,4.3,LUBRICATION_ISSUE
4025.21,0.7933,1013.59,480.4,200.59,36.34,14.05,OVERHEATING
3416.04,0.585,822.34,383.89,195.03,0.54,10.81,LUBRICATION_ISSUE
4162.96,0.8488,1020.35,497.69,231.79,2.91,7.22,LUBRICATION_ISSUE
3453.79,0.5808,829.69,377.8,189.52,8.5,5.09,LUBRICATION_ISSUE
2748.07,0.3073,624.83,253.28,123.61,3.01,0.19,NORMAL
3173.49,0.4926,750.61,330.4,151.87,-3.62,-2.14,NORMAL
3038.38,0.4269,711.0,304.92,141.41,2.93,0.08,NORMAL
3224.86,0.505,771.55,346.63,172.51,7.32,8.09,LUBRICATION_ISSUE
3331.37,0.5295,788.43,351.46,158.51,4.15,0.89,NORMAL
2919.68,0.3886,683.5,289.27,135.63,4.33,1.77,NORMAL
4073.83,0.8247,1003.21,483.74,225.91,4.7,4.63,LUBRICATION_ISSUE
3198.55,0.4902,791.26,355.07,152.35,37.24,22.66,OVERHEATING
3526.67,0.6123,839.05,393.05,198.99,-4.68,6.81,LUBRICATION_ISSUE
3104.45,0.4299,746.26,332.59,143.48,33.08,24.68,OVERHEATING
3335.55,0.5287,836.86,368.54,163.69,52.84,18.13,OVERHEATING
4260.46,0.9103,1090.26,535.13,203.06,31.03,19.59,OVERHEATING
4308.08,0.942,1086.59,528.14,202.67,6.01,-0.21,NORMAL
2902.76,0.3406,648.62,272.94,131.4,-0.9,3.23,NORMAL
4235.65,0.8784,1066.78,513.46,202.98,27.97,10.17,OVERHEATING
3507.28,0.614,840.74,386.66,168.85,-3.01,0.41,NORMAL
3071.96,0.4367,713.73,315.94,169.77,-1.88,6.58,LUBRICATION_ISSUE
4298.78,0.9197,1088.8,544.98,203.07,22.05,24.93,OVERHEATING
4363.4,0.9201,1100.98,549.07,201.37,30.76,26.93,OVERHEATING
3150.11,0.4462,768.11,337.42,146.69,42.88,22.29,OVERHEATING
3449.58,0.5883,827.7,385.52,179.18,2.23,10.23,LUBRICATION_ISSUE
3549.77,0.621,851.46,393.47,193.43,1.39,3.43,LUBRICATION_ISSUE
4041.31,0.7957,979.63,472.87,219.09,0.14,5.17,LUBRICATION_ISSUE
3666.05,0.6508,912.37,428.4,180.83,38.61,24.14,OVERHEATING
3980.24,0.7805,1003.19,479.31,194.97,35.86,18.91,OVERHEATING
3648.0,0.6573,903.56,428.12,178.42,26.79,22.06,OVERHEATING
3520.11,0.6164,848.05,393.05,194.37,2.18,5.53,LUBRICATION_ISSUE
4178.21,0.892,1047.02,515.27,225.15,2.93,8.82,LUBRICATION_ISSUE
3158.01,0.4608,777.97,347.63,147.95,43.58,26.99,OVERHEATING
3805.0,0.6903,947.7,450.19,185.33,43.28,27.53,OVERHEATING
